customer_id,persona
1807,casual
1808,casual
1809,loyal
1810,one_and_done
1811,gradual_churner
1812,gradual_churner
1813,loyal
1814,sudden_churner
1815,casual
1816,sudden_churner
1817,casual
1818,sudden_churner
1819,loyal
1820,loyal
1821,casual
1822,loyal
1823,loyal
1824,loyal
1825,gradual_churner
1826,one_and_done
1827,gradual_churner
1828,sudden_churner
1829,gradual_churner
1830,casual
1831,one_and_done
1832,loyal
1833,gradual_churner
1834,casual
1835,casual
1836,gradual_churner
1837,casual
1838,gradual_churner
1839,casual
1840,loyal
1841,loyal
1842,gradual_churner
1843,casual
1844,loyal
1845,gradual_churner
1846,one_and_done
1847,loyal
1848,casual
1849,gradual_churner
1850,casual
1851,casual
1852,one_and_done
1853,one_and_done
1854,gradual_churner
1855,casual
1856,gradual_churner
1857,loyal
1858,casual
1859,sudden_churner
1860,gradual_churner
1861,casual
1862,gradual_churner
1863,casual
1864,sudden_churner
1865,casual
1866,loyal
1867,sudden_churner
1868,loyal
1869,sudden_churner
1870,sudden_churner
1871,loyal
1872,one_and_done
1873,gradual_churner
1874,casual
1875,loyal
1876,loyal
1877,gradual_churner
1878,one_and_done
1879,one_and_done
1880,loyal
1881,loyal
1882,casual
1883,casual
1884,gradual_churner
1885,loyal
1886,casual
1887,casual
1888,loyal
1889,sudden_churner
1890,loyal
1891,gradual_churner
1892,sudden_churner
1893,casual
1894,gradual_churner
1895,gradual_churner
1896,one_and_done
1897,one_and_done
1898,casual
1899,casual
1900,sudden_churner
1901,gradual_churner
1902,casual
1903,loyal
1904,one_and_done
1905,gradual_churner
1906,gradual_churner
1907,casual
1908,loyal
1909,gradual_churner
1910,one_and_done
1911,sudden_churner
1912,loyal
1913,one_and_done
1914,one_and_done
1915,casual
1916,gradual_churner
1917,loyal
1918,one_and_done
1919,sudden_churner
1920,loyal
1921,casual
1922,loyal
1923,sudden_churner
1924,casual
1925,casual
1926,gradual_churner
1927,casual
1928,loyal
1929,casual
1930,gradual_churner
1931,casual
1932,loyal
1933,gradual_churner
1934,gradual_churner
1935,gradual_churner
1936,casual
1937,gradual_churner
1938,casual
1939,loyal
1940,loyal
1941,loyal
1942,casual
1943,loyal
1944,gradual_churner
1945,sudden_churner
1946,loyal
1947,loyal
1948,casual
1949,gradual_churner
1950,one_and_done
1951,one_and_done
1952,gradual_churner
1953,one_and_done
1954,one_and_done
1955,casual
1956,sudden_churner
1957,loyal
1958,gradual_churner
1959,loyal
1960,loyal
1961,casual
1962,gradual_churner
1963,casual
1964,sudden_churner
1965,casual
1966,loyal
1967,casual
1968,gradual_churner
1969,casual
1970,gradual_churner
1971,one_and_done
1972,one_and_done
1973,one_and_done
1974,sudden_churner
1975,gradual_churner
1976,casual
1977,casual
1978,loyal
1979,casual
1980,loyal
1981,gradual_churner
1982,gradual_churner
1983,casual
1984,casual
1985,gradual_churner
1986,casual
1987,loyal
1988,loyal
1989,loyal
1990,loyal
1991,loyal
1992,sudden_churner
1993,loyal
1994,casual
1995,casual
1996,sudden_churner
1997,gradual_churner
1998,loyal
1999,gradual_churner
2000,casual
2001,loyal
2002,sudden_churner
2003,one_and_done
2004,sudden_churner
2005,casual
2006,gradual_churner
2007,casual
2008,one_and_done
2009,loyal
2010,one_and_done
2011,loyal
2012,casual
2013,casual
2014,casual
2015,loyal
2016,gradual_churner
2017,casual
2018,loyal
2019,gradual_churner
2020,gradual_churner
2021,gradual_churner
2022,sudden_churner
2023,loyal
2024,loyal
2025,loyal
2026,casual
2027,gradual_churner
2028,loyal
2029,casual
2030,casual
2031,sudden_churner
2032,loyal
2033,loyal
2034,sudden_churner
2035,casual
2036,gradual_churner
2037,loyal
2038,loyal
2039,one_and_done
2040,loyal
2041,sudden_churner
2042,sudden_churner
2043,sudden_churner
2044,one_and_done
2045,casual
2046,casual
2047,gradual_churner
2048,casual
2049,one_and_done
2050,loyal
2051,casual
2052,sudden_churner
2053,sudden_churner
2054,casual
2055,gradual_churner
2056,casual
2057,gradual_churner
2058,loyal
2059,loyal
2060,casual
2061,loyal
2062,loyal
2063,sudden_churner
2064,sudden_churner
2065,one_and_done
2066,gradual_churner
2067,gradual_churner
2068,loyal
2069,loyal
2070,casual
2071,sudden_churner
2072,sudden_churner
2073,gradual_churner
2074,loyal
2075,sudden_churner
2076,casual
2077,sudden_churner
2078,one_and_done
2079,loyal
2080,loyal
2081,loyal
2082,loyal
2083,one_and_done
2084,casual
2085,casual
2086,casual
2087,casual
2088,casual
2089,sudden_churner
2090,one_and_done
2091,one_and_done
2092,casual
2093,casual
2094,gradual_churner
2095,casual
2096,sudden_churner
2097,loyal
2098,loyal
2099,casual
2100,gradual_churner
2101,loyal
2102,gradual_churner
2103,loyal
2104,loyal
2105,sudden_churner
2106,gradual_churner
2107,casual
2108,gradual_churner
2109,sudden_churner
2110,gradual_churner
2111,casual
2112,loyal
2113,gradual_churner
2114,sudden_churner
2115,gradual_churner
2116,gradual_churner
2117,loyal
2118,one_and_done
2119,casual
2120,gradual_churner
2121,gradual_churner
2122,gradual_churner
2123,gradual_churner
2124,casual
2125,one_and_done
2126,casual
2127,sudden_churner
2128,sudden_churner
2129,sudden_churner
2130,one_and_done
2131,loyal
2132,gradual_churner
2133,gradual_churner
2134,sudden_churner
2135,casual
2136,gradual_churner
2137,casual
2138,casual
2139,sudden_churner
2140,loyal
2141,one_and_done
2142,gradual_churner
2143,sudden_churner
2144,gradual_churner
2145,sudden_churner
2146,gradual_churner
2147,casual
2148,sudden_churner
2149,gradual_churner
2150,one_and_done
2151,loyal
2152,casual
2153,gradual_churner
2154,sudden_churner
2155,loyal
2156,casual
2157,one_and_done
2158,one_and_done
2159,gradual_churner
2160,gradual_churner
2161,casual
2162,gradual_churner
2163,gradual_churner
2164,one_and_done
2165,gradual_churner
2166,casual
2167,gradual_churner
2168,gradual_churner
2169,gradual_churner
2170,casual
2171,casual
2172,casual
2173,one_and_done
2174,loyal
2175,casual
2176,one_and_done
2177,casual
2178,loyal
2179,gradual_churner
2180,loyal
2181,gradual_churner
2182,one_and_done
2183,casual
2184,loyal
2185,one_and_done
2186,casual
2187,casual
2188,one_and_done
2189,casual
2190,loyal
2191,one_and_done
2192,gradual_churner
2193,one_and_done
2194,one_and_done
2195,sudden_churner
2196,sudden_churner
2197,casual
2198,gradual_churner
2199,casual
2200,casual
2201,one_and_done
2202,casual
2203,gradual_churner
2204,sudden_churner
2205,gradual_churner
2206,loyal
2207,casual
2208,loyal
2209,one_and_done
2210,one_and_done
2211,casual
2212,loyal
2213,casual
2214,loyal
2215,loyal
2216,one_and_done
2217,gradual_churner
2218,loyal
2219,loyal
2220,gradual_churner
2221,casual
2222,loyal
2223,sudden_churner
2224,gradual_churner
2225,sudden_churner
2226,casual
2227,gradual_churner
2228,loyal
2229,casual
2230,gradual_churner
2231,casual
2232,casual
2233,sudden_churner
2234,one_and_done
2235,gradual_churner
2236,gradual_churner
2237,gradual_churner
2238,sudden_churner
2239,casual
2240,gradual_churner
2241,gradual_churner
2242,one_and_done
2243,casual
2244,gradual_churner
2245,one_and_done
2246,gradual_churner
2247,casual
2248,gradual_churner
2249,casual
2250,casual
2251,one_and_done
2252,gradual_churner
2253,casual
2254,one_and_done
2255,gradual_churner
2256,casual
2257,one_and_done
2258,sudden_churner
2259,sudden_churner
2260,one_and_done
2261,sudden_churner
2262,gradual_churner
2263,gradual_churner
2264,gradual_churner
2265,gradual_churner
2266,casual
2267,loyal
2268,gradual_churner
2269,gradual_churner
2270,gradual_churner
2271,sudden_churner
2272,one_and_done
2273,casual
2274,loyal
2275,sudden_churner
2276,loyal
2277,one_and_done
2278,one_and_done
2279,casual
2280,casual
2281,gradual_churner
2282,casual
2283,casual
2284,loyal
2285,loyal
2286,one_and_done
2287,loyal
2288,gradual_churner
2289,sudden_churner
2290,sudden_churner
2291,casual
2292,gradual_churner
2293,one_and_done
2294,casual
2295,loyal
2296,casual
2297,loyal
2298,gradual_churner
2299,loyal
2300,loyal
2301,loyal
2302,casual
2303,sudden_churner
2304,one_and_done
2305,gradual_churner
2306,gradual_churner
2307,one_and_done
2308,casual
2309,loyal
2310,sudden_churner
2311,casual
2312,gradual_churner
2313,sudden_churner
2314,loyal
2315,casual
2316,gradual_churner
2317,sudden_churner
2318,gradual_churner
2319,loyal
2320,loyal
2321,one_and_done
2322,gradual_churner
2323,casual
2324,one_and_done
2325,gradual_churner
2326,loyal
2327,gradual_churner
2328,sudden_churner
2329,loyal
2330,gradual_churner
2331,sudden_churner
2332,one_and_done
2333,loyal
2334,gradual_churner
2335,one_and_done
2336,casual
2337,casual
2338,casual
2339,sudden_churner
2340,sudden_churner
2341,loyal
2342,gradual_churner
2343,gradual_churner
2344,gradual_churner
2345,one_and_done
2346,gradual_churner
2347,loyal
2348,one_and_done
2349,gradual_churner
2350,casual
2351,gradual_churner
2352,gradual_churner
2353,gradual_churner
2354,loyal
2355,one_and_done
2356,casual
2357,gradual_churner
2358,gradual_churner
2359,casual
2360,casual
2361,loyal
2362,one_and_done
2363,casual
2364,gradual_churner
2365,sudden_churner
2366,sudden_churner
2367,gradual_churner
2368,loyal
2369,loyal
2370,one_and_done
2371,loyal
2372,sudden_churner
2373,loyal
2374,gradual_churner
2375,sudden_churner
2376,one_and_done
2377,gradual_churner
2378,loyal
2379,gradual_churner
2380,one_and_done
2381,loyal
2382,gradual_churner
2383,loyal
2384,sudden_churner
2385,casual
2386,loyal
2387,sudden_churner
2388,casual
2389,casual
2390,gradual_churner
2391,sudden_churner
2392,sudden_churner
2393,casual
2394,one_and_done
2395,sudden_churner
2396,one_and_done
2397,sudden_churner
2398,one_and_done
2399,casual
2400,gradual_churner
2401,casual
2402,loyal
2403,one_and_done
2404,sudden_churner
2405,sudden_churner
2406,sudden_churner
2407,casual
2408,loyal
2409,loyal
2410,one_and_done
2411,gradual_churner
2412,one_and_done
2413,loyal
2414,sudden_churner
2415,one_and_done
2416,gradual_churner
2417,gradual_churner
2418,sudden_churner
2419,one_and_done
2420,one_and_done
2421,loyal
2422,loyal
2423,casual
2424,sudden_churner
2425,gradual_churner
2426,one_and_done
2427,loyal
2428,sudden_churner
2429,casual
2430,casual
2431,gradual_churner
2432,sudden_churner
2433,loyal
2434,gradual_churner
2435,sudden_churner
2436,gradual_churner
2437,one_and_done
2438,sudden_churner
2439,casual
2440,gradual_churner
2441,loyal
2442,casual
2443,loyal
2444,loyal
2445,gradual_churner
2446,casual
2447,sudden_churner
2448,one_and_done
2449,gradual_churner
2450,one_and_done
2451,loyal
2452,loyal
2453,loyal
2454,gradual_churner
2455,casual
2456,loyal
2457,sudden_churner
2458,casual
2459,gradual_churner
2460,one_and_done
2461,one_and_done
2462,sudden_churner
2463,sudden_churner
2464,one_and_done
2465,sudden_churner
2466,casual
2467,gradual_churner
2468,sudden_churner
2469,one_and_done
2470,gradual_churner
2471,casual
2472,one_and_done
2473,one_and_done
2474,gradual_churner
2475,casual
2476,loyal
2477,sudden_churner
2478,casual
2479,gradual_churner
2480,gradual_churner
2481,casual
2482,gradual_churner
2483,gradual_churner
2484,casual
2485,casual
2486,gradual_churner
2487,sudden_churner
2488,one_and_done
2489,gradual_churner
2490,gradual_churner
2491,one_and_done
2492,sudden_churner
2493,gradual_churner
2494,one_and_done
2495,casual
2496,sudden_churner
2497,casual
2498,gradual_churner
2499,sudden_churner
2500,sudden_churner
2501,sudden_churner
2502,loyal
2503,one_and_done
2504,gradual_churner
2505,loyal
2506,sudden_churner
2507,sudden_churner
2508,sudden_churner
2509,casual
2510,casual
2511,casual
2512,loyal
2513,gradual_churner
2514,gradual_churner
2515,one_and_done
2516,sudden_churner
2517,casual
2518,casual
2519,loyal
2520,one_and_done
2521,casual
2522,sudden_churner
2523,gradual_churner
2524,sudden_churner
2525,gradual_churner
2526,one_and_done
2527,sudden_churner
2528,casual
2529,gradual_churner
2530,sudden_churner
2531,sudden_churner
2532,gradual_churner
2533,one_and_done
2534,one_and_done
2535,sudden_churner
2536,gradual_churner
2537,sudden_churner
2538,one_and_done
2539,one_and_done
2540,casual
2541,casual
2542,one_and_done
2543,sudden_churner
2544,gradual_churner
2545,casual
2546,loyal
2547,loyal
2548,sudden_churner
2549,one_and_done
2550,gradual_churner
2551,gradual_churner
2552,casual
2553,loyal
2554,sudden_churner
2555,sudden_churner
2556,one_and_done
2557,sudden_churner
2558,casual
2559,loyal
2560,sudden_churner
2561,loyal
2562,sudden_churner
2563,casual
2564,sudden_churner
2565,casual
2566,gradual_churner
2567,gradual_churner
2568,one_and_done
2569,casual
2570,gradual_churner
2571,casual
2572,casual
2573,casual
2574,sudden_churner
2575,one_and_done
2576,gradual_churner
2577,gradual_churner
2578,sudden_churner
2579,gradual_churner
2580,casual
2581,sudden_churner
2582,one_and_done
2583,casual
2584,sudden_churner
2585,loyal
2586,loyal
2587,sudden_churner
2588,gradual_churner
2589,casual
2590,sudden_churner
2591,casual
2592,gradual_churner
2593,loyal
2594,one_and_done
2595,casual
2596,sudden_churner
2597,sudden_churner
2598,gradual_churner
2599,loyal
2600,sudden_churner
2601,one_and_done
2602,sudden_churner
2603,one_and_done
2604,gradual_churner
2605,loyal
2606,gradual_churner
2607,one_and_done
2608,sudden_churner
2609,casual
2610,loyal
2611,sudden_churner
2612,casual
2613,sudden_churner
2614,gradual_churner
2615,casual
2616,one_and_done
2617,sudden_churner
2618,sudden_churner
2619,loyal
2620,gradual_churner
2621,gradual_churner
2622,casual
2623,sudden_churner
2624,casual
2625,one_and_done
2626,loyal
2627,loyal
2628,loyal
2629,casual
2630,loyal
2631,gradual_churner
2632,casual
2633,casual
2634,casual
2635,one_and_done
2636,casual
2637,one_and_done
2638,gradual_churner
2639,gradual_churner
2640,one_and_done
2641,loyal
2642,casual
2643,casual
2644,gradual_churner
2645,casual
2646,gradual_churner
2647,gradual_churner
2648,casual
2649,sudden_churner
2650,gradual_churner
2651,one_and_done
2652,casual
2653,casual
2654,sudden_churner
2655,one_and_done
2656,casual
2657,loyal
2658,one_and_done
2659,gradual_churner
2660,gradual_churner
2661,gradual_churner
2662,casual
2663,sudden_churner
2664,gradual_churner
2665,one_and_done
2666,gradual_churner
2667,loyal
2668,gradual_churner
2669,sudden_churner
2670,loyal
2671,gradual_churner
2672,sudden_churner
2673,casual
2674,loyal
2675,casual
2676,casual
2677,gradual_churner
2678,gradual_churner
2679,gradual_churner
2680,loyal
2681,sudden_churner
2682,loyal
2683,loyal
2684,gradual_churner
2685,gradual_churner
2686,loyal
2687,gradual_churner
2688,loyal
2689,casual
2690,loyal
2691,loyal
2692,loyal
2693,one_and_done
2694,one_and_done
2695,loyal
2696,casual
2697,casual
2698,one_and_done
2699,sudden_churner
2700,one_and_done
2701,one_and_done
2702,gradual_churner
2703,casual
2704,loyal
2705,gradual_churner
2706,casual
2707,loyal
2708,casual
2709,casual
2710,sudden_churner
2711,casual
2712,casual
2713,gradual_churner
2714,one_and_done
2715,casual
2716,one_and_done
2717,gradual_churner
2718,loyal
2719,sudden_churner
2720,loyal
2721,casual
2722,casual
2723,one_and_done
2724,loyal
2725,gradual_churner
2726,gradual_churner
2727,loyal
2728,loyal
2729,gradual_churner
2730,loyal
2731,gradual_churner
2732,gradual_churner
2733,gradual_churner
2734,one_and_done
2735,gradual_churner
2736,casual
2737,one_and_done
2738,one_and_done
2739,one_and_done
2740,loyal
2741,gradual_churner
2742,casual
2743,one_and_done
2744,loyal
2745,casual
2746,one_and_done
2747,gradual_churner
2748,loyal
2749,loyal
2750,gradual_churner
2751,loyal
2752,gradual_churner
2753,gradual_churner
2754,gradual_churner
2755,loyal
2756,loyal
2757,gradual_churner
2758,gradual_churner
2759,loyal
2760,gradual_churner
2761,sudden_churner
2762,gradual_churner
2763,gradual_churner
2764,casual
2765,gradual_churner
2766,sudden_churner
2767,gradual_churner
2768,sudden_churner
2769,loyal
2770,one_and_done
2771,casual
2772,one_and_done
2773,gradual_churner
2774,sudden_churner
2775,casual
2776,loyal
2777,casual
2778,gradual_churner
2779,casual
2780,casual
2781,casual
2782,loyal
2783,casual
2784,loyal
2785,loyal
2786,one_and_done
2787,gradual_churner
2788,loyal
2789,one_and_done
2790,casual
2791,casual
2792,one_and_done
2793,gradual_churner
2794,one_and_done
2795,gradual_churner
2796,loyal
2797,loyal
2798,sudden_churner
2799,loyal
2800,gradual_churner
2801,loyal
2802,gradual_churner
2803,loyal
2804,loyal
2805,casual
2806,loyal
2807,casual
2808,loyal
2809,one_and_done
2810,gradual_churner
2811,loyal
2812,loyal
2813,gradual_churner
2814,gradual_churner
2815,casual
2816,gradual_churner
2817,one_and_done
2818,gradual_churner
2819,gradual_churner
2820,gradual_churner
2821,loyal
2822,sudden_churner
2823,casual
2824,loyal
2825,gradual_churner
2826,casual
2827,casual
2828,loyal
2829,loyal
2830,gradual_churner
2831,gradual_churner
2832,casual
2833,sudden_churner
2834,one_and_done
2835,one_and_done
2836,sudden_churner
2837,gradual_churner
2838,loyal
2839,casual
2840,casual
2841,casual
2842,loyal
2843,casual
2844,gradual_churner
2845,one_and_done
2846,gradual_churner
2847,sudden_churner
2848,casual
2849,casual
2850,gradual_churner
2851,sudden_churner
2852,loyal
2853,one_and_done
2854,casual
2855,sudden_churner
2856,sudden_churner
2857,loyal
2858,loyal
2859,sudden_churner
2860,loyal
2861,gradual_churner
2862,casual
2863,sudden_churner
2864,sudden_churner
2865,gradual_churner
2866,gradual_churner
2867,one_and_done
2868,sudden_churner
2869,loyal
2870,sudden_churner
2871,one_and_done
2872,loyal
2873,gradual_churner
2874,gradual_churner
2875,loyal
2876,sudden_churner
2877,loyal
2878,casual
2879,casual
2880,gradual_churner
2881,loyal
2882,casual
2883,sudden_churner
2884,one_and_done
2885,sudden_churner
2886,casual
2887,gradual_churner
2888,loyal
2889,casual
2890,loyal
2891,casual
2892,casual
2893,gradual_churner
2894,one_and_done
2895,sudden_churner
2896,loyal
2897,sudden_churner
2898,one_and_done
2899,casual
2900,casual
2901,gradual_churner
2902,one_and_done
2903,casual
2904,gradual_churner
2905,casual
2906,loyal
2907,gradual_churner
2908,one_and_done
2909,one_and_done
2910,gradual_churner
2911,gradual_churner
2912,gradual_churner
2913,loyal
2914,casual
2915,loyal
2916,gradual_churner
2917,sudden_churner
2918,gradual_churner
2919,loyal
2920,sudden_churner
2921,loyal
2922,loyal
2923,one_and_done
2924,one_and_done
2925,casual
2926,loyal
2927,one_and_done
2928,one_and_done
2929,gradual_churner
2930,loyal
2931,loyal
2932,casual
2933,gradual_churner
2934,gradual_churner
2935,one_and_done
2936,sudden_churner
2937,casual
2938,gradual_churner
2939,gradual_churner
2940,one_and_done
2941,casual
2942,sudden_churner
2943,casual
2944,casual
2945,one_and_done
2946,gradual_churner
2947,gradual_churner
2948,gradual_churner
2949,sudden_churner
2950,casual
2951,one_and_done
2952,one_and_done
2953,one_and_done
2954,one_and_done
2955,sudden_churner
2956,gradual_churner
2957,one_and_done
2958,casual
2959,gradual_churner
2960,gradual_churner
2961,gradual_churner
2962,casual
2963,loyal
2964,gradual_churner
2965,sudden_churner
2966,sudden_churner
2967,loyal
2968,one_and_done
2969,casual
2970,sudden_churner
2971,gradual_churner
2972,gradual_churner
2973,loyal
2974,gradual_churner
2975,gradual_churner
2976,loyal
2977,one_and_done
2978,casual
2979,loyal
2980,gradual_churner
2981,casual
2982,gradual_churner
2983,sudden_churner
2984,casual
2985,casual
2986,casual
2987,one_and_done
2988,gradual_churner
2989,casual
2990,casual
2991,gradual_churner
2992,casual
2993,casual
2994,sudden_churner
2995,loyal
2996,sudden_churner
2997,loyal
2998,one_and_done
2999,sudden_churner
3000,gradual_churner
3001,one_and_done
3002,casual
3003,casual
3004,one_and_done
3005,casual
3006,gradual_churner
3007,sudden_churner
3008,sudden_churner
3009,sudden_churner
3010,gradual_churner
3011,sudden_churner
3012,sudden_churner
3013,gradual_churner
3014,gradual_churner
3015,casual
3016,sudden_churner
3017,casual
3018,one_and_done
3019,casual
3020,loyal
3021,gradual_churner
3022,loyal
3023,one_and_done
3024,casual
3025,casual
3026,loyal
3027,loyal
3028,one_and_done
3029,loyal
3030,loyal
3031,casual
3032,sudden_churner
3033,casual
3034,loyal
3035,one_and_done
3036,one_and_done
3037,loyal
3038,casual
3039,casual
3040,casual
3041,one_and_done
3042,casual
3043,sudden_churner
3044,loyal
3045,casual
3046,one_and_done
3047,casual
3048,gradual_churner
3049,sudden_churner
3050,casual
3051,gradual_churner
3052,loyal
3053,loyal
3054,gradual_churner
3055,sudden_churner
3056,one_and_done
3057,casual
3058,gradual_churner
3059,gradual_churner
3060,gradual_churner
3061,one_and_done
3062,gradual_churner
3063,one_and_done
3064,gradual_churner
3065,sudden_churner
3066,sudden_churner
3067,gradual_churner
3068,one_and_done
3069,loyal
3070,one_and_done
3071,gradual_churner
3072,sudden_churner
3073,casual
3074,gradual_churner
3075,casual
3076,gradual_churner
3077,one_and_done
3078,gradual_churner
3079,loyal
3080,casual
3081,gradual_churner
3082,one_and_done
3083,casual
3084,one_and_done
3085,loyal
3086,sudden_churner
3087,loyal
3088,gradual_churner
3089,gradual_churner
3090,casual
3091,sudden_churner
3092,loyal
3093,casual
3094,loyal
3095,one_and_done
3096,gradual_churner
3097,gradual_churner
3098,one_and_done
3099,gradual_churner
3100,sudden_churner
3101,gradual_churner
3102,casual
3103,gradual_churner
3104,gradual_churner
3105,casual
3106,gradual_churner
3107,loyal
3108,casual
3109,gradual_churner
3110,loyal
3111,gradual_churner
3112,loyal
3113,casual
3114,sudden_churner
3115,loyal
3116,casual
3117,casual
3118,sudden_churner
3119,gradual_churner
3120,sudden_churner
3121,sudden_churner
3122,loyal
3123,loyal
3124,one_and_done
3125,gradual_churner
3126,gradual_churner
3127,casual
3128,one_and_done
3129,one_and_done
3130,loyal
3131,casual
3132,loyal
3133,one_and_done
3134,casual
3135,gradual_churner
3136,gradual_churner
3137,one_and_done
3138,casual
3139,loyal
3140,sudden_churner
3141,one_and_done
3142,casual
3143,gradual_churner
3144,one_and_done
3145,casual
3146,loyal
3147,gradual_churner
3148,gradual_churner
3149,gradual_churner
3150,loyal
3151,casual
3152,sudden_churner
3153,gradual_churner
3154,gradual_churner
3155,gradual_churner
3156,gradual_churner
3157,one_and_done
3158,one_and_done
3159,gradual_churner
3160,casual
3161,sudden_churner
3162,casual
3163,casual
3164,loyal
3165,sudden_churner
3166,gradual_churner
3167,gradual_churner
3168,casual
3169,gradual_churner
3170,one_and_done
3171,sudden_churner
3172,one_and_done
3173,one_and_done
3174,gradual_churner
3175,loyal
3176,sudden_churner
3177,gradual_churner
3178,loyal
3179,gradual_churner
3180,loyal
3181,loyal
3182,loyal
3183,gradual_churner
3184,one_and_done
3185,one_and_done
3186,casual
3187,sudden_churner
3188,sudden_churner
3189,gradual_churner
3190,casual
3191,one_and_done
3192,casual
3193,loyal
3194,sudden_churner
3195,gradual_churner
3196,one_and_done
3197,gradual_churner
3198,casual
3199,one_and_done
3200,casual
3201,one_and_done
3202,gradual_churner
3203,casual
3204,casual
3205,one_and_done
3206,one_and_done
3207,casual
3208,sudden_churner
3209,casual
3210,gradual_churner
3211,sudden_churner
3212,gradual_churner
3213,one_and_done
3214,casual
3215,sudden_churner
3216,one_and_done
3217,one_and_done
3218,gradual_churner
3219,loyal
3220,gradual_churner
3221,casual
3222,casual
3223,sudden_churner
3224,casual
3225,gradual_churner
3226,casual
3227,one_and_done
3228,one_and_done
3229,casual
3230,loyal
3231,casual
3232,gradual_churner
3233,one_and_done
3234,casual
3235,casual
3236,casual
3237,gradual_churner
3238,one_and_done
3239,one_and_done
3240,casual
3241,casual
3242,loyal
3243,loyal
3244,gradual_churner
3245,one_and_done
3246,gradual_churner
3247,loyal
3248,sudden_churner
3249,loyal
3250,sudden_churner
3251,gradual_churner
3252,sudden_churner
3253,gradual_churner
3254,loyal
3255,gradual_churner
3256,gradual_churner
3257,casual
3258,casual
3259,gradual_churner
3260,casual
3261,gradual_churner
3262,gradual_churner
3263,gradual_churner
3264,one_and_done
3265,gradual_churner
3266,gradual_churner
3267,loyal
3268,casual
3269,loyal
3270,sudden_churner
3271,loyal
3272,loyal
3273,loyal
3274,one_and_done
3275,gradual_churner
3276,loyal
3277,loyal
3278,casual
3279,gradual_churner
3280,casual
3281,casual
3282,gradual_churner
3283,loyal
3284,casual
3285,gradual_churner
3286,loyal
3287,gradual_churner
3288,gradual_churner
3289,sudden_churner
3290,sudden_churner
3291,gradual_churner
3292,gradual_churner
3293,one_and_done
3294,one_and_done
3295,loyal
3296,one_and_done
3297,gradual_churner
3298,sudden_churner
3299,loyal
3300,sudden_churner
3301,one_and_done
3302,sudden_churner
3303,sudden_churner
3304,casual
3305,loyal
3306,casual
3307,one_and_done
3308,casual
3309,gradual_churner
3310,casual
3311,sudden_churner
3312,gradual_churner
3313,gradual_churner
3314,casual
3315,gradual_churner
3316,sudden_churner
3317,gradual_churner
3318,gradual_churner
3319,sudden_churner
3320,one_and_done
3321,gradual_churner
3322,loyal
3323,loyal
3324,gradual_churner
3325,sudden_churner
3326,casual
3327,gradual_churner
3328,casual
3329,loyal
3330,gradual_churner
3331,sudden_churner
3332,sudden_churner
3333,casual
3334,loyal
3335,casual
3336,casual
3337,gradual_churner
3338,one_and_done
3339,one_and_done
3340,casual
3341,one_and_done
3342,one_and_done
3343,gradual_churner
3344,gradual_churner
3345,casual
3346,sudden_churner
3347,one_and_done
3348,loyal
3349,casual
3350,gradual_churner
3351,gradual_churner
3352,sudden_churner
3353,loyal
3354,casual
3355,one_and_done
3356,casual
3357,casual
3358,one_and_done
3359,gradual_churner
3360,loyal
3361,casual
3362,one_and_done
3363,sudden_churner
3364,gradual_churner
3365,gradual_churner
3366,casual
3367,loyal
3368,gradual_churner
3369,gradual_churner
3370,casual
3371,one_and_done
3372,sudden_churner
3373,gradual_churner
3374,one_and_done
3375,gradual_churner
3376,casual
3377,loyal
3378,gradual_churner
3379,loyal
3380,gradual_churner
3381,sudden_churner
3382,gradual_churner
3383,loyal
3384,casual
3385,casual
3386,one_and_done
3387,sudden_churner
3388,loyal
3389,loyal
3390,gradual_churner
3391,loyal
3392,loyal
3393,gradual_churner
3394,casual
3395,gradual_churner
3396,sudden_churner
3397,loyal
3398,gradual_churner
3399,casual
3400,loyal
3401,gradual_churner
3402,sudden_churner
3403,loyal
3404,loyal
3405,loyal
3406,sudden_churner
3407,casual
3408,gradual_churner
3409,casual
3410,gradual_churner
3411,casual
3412,gradual_churner
3413,one_and_done
3414,casual
3415,one_and_done
3416,gradual_churner
3417,gradual_churner
3418,sudden_churner
3419,loyal
3420,casual
3421,one_and_done
3422,casual
3423,casual
3424,one_and_done
3425,loyal
3426,gradual_churner
3427,gradual_churner
3428,loyal
3429,casual
3430,sudden_churner
3431,gradual_churner
3432,casual
3433,casual
3434,gradual_churner
3435,loyal
3436,one_and_done
3437,casual
3438,one_and_done
3439,gradual_churner
3440,loyal
3441,loyal
3442,casual
3443,one_and_done
3444,gradual_churner
3445,loyal
3446,sudden_churner
3447,casual
3448,loyal
3449,loyal
3450,gradual_churner
3451,gradual_churner
3452,sudden_churner
3453,gradual_churner
3454,loyal
3455,one_and_done
3456,casual
3457,gradual_churner
3458,loyal
3459,one_and_done
3460,casual
3461,one_and_done
3462,sudden_churner
3463,sudden_churner
3464,gradual_churner
3465,sudden_churner
3466,gradual_churner
3467,loyal
3468,gradual_churner
3469,one_and_done
3470,sudden_churner
3471,casual
3472,casual
3473,loyal
3474,loyal
3475,one_and_done
3476,casual
3477,gradual_churner
3478,one_and_done
3479,loyal
3480,casual
3481,gradual_churner
3482,loyal
3483,casual
3484,casual
3485,casual
3486,sudden_churner
3487,sudden_churner
3488,casual
3489,casual
3490,gradual_churner
3491,sudden_churner
3492,gradual_churner
3493,sudden_churner
